Date	Prcp_mm	Airt_C	Swe_obs_mm
1996-10-27	7.62	-7	109.2
1996-10-28	0.00	-5	109.2
1996-10-29	0.00	1	109.2
1996-10-30	0.00	-4	109.2
1996-10-31	0.00	-11	109.2
1996-11-01	2.54	-10	109.2
1996-11-02	2.54	-7	109.2
1996-11-03	0.00	-2	109.2
1996-11-04	10.16	-1	106.7
1996-11-05	12.70	-4	121.9
1996-11-06	25.40	-6	134.6
1996-11-07	2.54	-5	160.0
1996-11-08	10.16	-7	165.1
1996-11-09	0.00	-1	167.6
1996-11-10	0.00	0	167.6
1996-11-11	0.00	1	167.6
1996-11-12	0.00	1	167.6
1996-11-13	2.54	1	167.6
1996-11-14	12.70	-1	170.2
1996-11-15	2.54	-4	185.4
1996-11-16	2.54	-10	195.6
1996-11-17	7.62	-12	195.6
1996-11-18	27.94	-6	195.6
1996-11-19	15.24	-4	226.1
1996-11-20	0.00	-4	251.5
1996-11-21	15.24	-10	256.5
1996-11-22	12.70	-6	259.1
1996-11-23	0.00	-2	274.3
1996-11-24	20.32	-9	274.3
1996-11-25	22.86	-4	289.6
1996-11-26	5.08	-4	317.5
1996-11-27	33.02	-6	322.6
1996-11-28	7.62	-3	358.1
1996-11-29	5.08	-3	370.8
1996-11-30	20.32	-7	383.5
1996-12-01	35.56	-6	396.2
1996-12-02	5.08	-4	434.3
1996-12-03	7.62	-9	457.2
1996-12-04	5.08	-9	472.4
1996-12-05	15.24	-9	475.0
1996-12-06	5.08	-6	487.7
1996-12-07	2.54	-6	505.5
1996-12-08	15.24	-6	505.5
1996-12-09	15.24	-1	530.9
1996-12-10	12.70	-2	543.6
1996-12-11	7.62	-1	558.8
1996-12-12	12.70	-7	569.0
1996-12-13	20.32	-6	579.1
1996-12-14	15.24	-7	602.0
1996-12-15	12.70	-7	617.2
1996-12-16	5.08	-8	632.5
1996-12-17	0.00	-14	640.1
1996-12-18	5.08	-19	642.6
1996-12-19	5.08	-13	645.2
1996-12-20	22.86	-9	647.7
1996-12-21	5.08	-6	670.6
1996-12-22	2.54	-12	678.2
1996-12-23	15.24	-14	683.3
1996-12-24	25.40	-10	696.0
1996-12-25	5.08	-9	721.4
1996-12-26	15.24	-15	731.5
1996-12-27	20.32	-11	744.2
1996-12-28	5.08	-5	762.0
1996-12-29	27.94	-12	772.2
1996-12-30	10.16	-5	800.1
1996-12-31	5.08	0	807.7
1997-01-01	15.24	0	815.3
1997-01-02	15.24	0	828.0
1997-01-03	12.70	-1	845.8
1997-01-04	2.54	-5	858.5
1997-01-05	0.00	-9	863.6
1997-01-06	20.32	-14	866.1
1997-01-07	17.78	-10	883.9
1997-01-08	15.24	-5	904.2
1997-01-09	25.40	-4	916.9
1997-01-10	10.16	-3	947.4
1997-01-11	2.54	-3	957.6
1997-01-12	0.00	-17	965.2
1997-01-13	0.00	-23	965.2
1997-01-14	0.00	-18	965.2
1997-01-15	0.00	-15	965.2
1997-01-16	0.00	-14	965.2
1997-01-17	15.24	-14	965.2
1997-01-18	30.48	-4	977.9
1997-01-19	0.00	0	1008.4
1997-01-20	0.00	-1	1008.4
1997-01-21	15.24	-3	1008.4
1997-01-22	17.78	-5	1026.2
1997-01-23	7.62	-7	1043.9
1997-01-24	12.70	-8	1054.1
1997-01-25	2.54	-10	1066.8
1997-01-26	0.00	-11	1071.9
1997-01-27	2.54	-16	1071.9
1997-01-28	10.16	-14	1074.4
1997-01-29	2.54	-4	1082.0
1997-01-30	27.94	-3	1084.6
1997-01-31	7.62	0	1112.5
1997-02-01	30.48	-2	1120.1
1997-02-02	5.08	-3	1153.2
1997-02-03	5.08	-5	1160.8
1997-02-04	2.54	-9	1168.4
1997-02-05	2.54	-12	1170.9
1997-02-06	0.00	-16	1173.5
1997-02-07	0.00	-14	1173.5
1997-02-08	2.54	-12	1173.5
1997-02-09	0.00	-13	1173.5
1997-02-10	0.00	-10	1173.5
1997-02-11	7.62	-9	1176.0
1997-02-12	20.32	-7	1183.6
1997-02-13	15.24	-5	1201.4
1997-02-14	40.64	-6	1219.2
1997-02-15	20.32	-2	1262.4
1997-02-16	5.08	-1	1282.7
1997-02-17	2.54	-2	1287.8
1997-02-18	12.70	-2	1290.3
1997-02-19	25.40	-4	1303.0
1997-02-20	12.70	-4	1333.5
1997-02-21	7.62	-6	1346.2
1997-02-22	2.54	-6	1356.4
1997-02-23	0.00	-8	1356.4
1997-02-24	2.54	-9	1356.4
1997-02-25	5.08	-7	1361.4
1997-02-26	15.24	-6	1364.0
1997-02-27	15.24	-5	1381.8
1997-02-28	7.62	-8	1399.5
1997-03-01	10.16	-10	1407.2
1997-03-02	15.24	-6	1422.4
1997-03-03	5.08	-4	1437.6
1997-03-04	12.70	-6	1442.7
1997-03-05	12.70	-9	1455.4
1997-03-06	10.16	-6	1468.1
1997-03-07	7.62	-4	1478.3
1997-03-08	0.00	-3	1485.9
1997-03-09	25.40	-6	1485.9
1997-03-10	22.86	-4	1511.3
1997-03-11	15.24	-4	1534.2
1997-03-12	15.24	-3	1549.4
1997-03-13	0.00	-6	1567.2
1997-03-14	2.54	-14	1579.9
1997-03-15	20.32	-15	1582.4
1997-03-16	33.02	-8	1602.7
1997-03-17	5.08	-1	1635.8
1997-03-18	0.00	-2	1640.8
1997-03-19	0.00	2	1640.8
1997-03-20	0.00	7	1640.8
1997-03-21	2.54	2	1640.8
1997-03-22	0.00	0	1640.8
1997-03-23	15.24	1	1643.4
1997-03-24	5.08	-2	1658.6
1997-03-25	5.08	-5	1666.2
1997-03-26	5.08	2	1668.8
1997-03-27	7.62	4	1671.3
1997-03-28	10.16	-4	1684.0
1997-03-29	7.62	-5	1694.2
1997-03-30	5.08	-5	1704.3
1997-03-31	7.62	0	1706.9
1997-04-01	10.16	-4	1717.0
1997-04-02	15.24	-6	1727.2
1997-04-03	2.54	-4	1739.9
1997-04-04	0.00	-4	1747.5
1997-04-05	0.00	-9	1762.8
1997-04-06	7.62	-8	1767.8
1997-04-07	2.54	-6	1772.9
1997-04-08	5.08	-6	1778.0
1997-04-09	0.00	-6	1783.1
1997-04-10	7.62	-6	1785.6
1997-04-11	0.00	-12	1798.3
1997-04-12	0.00	-10	1800.9
1997-04-13	2.54	-5	1788.2
1997-04-14	7.62	0	1775.5
1997-04-15	7.62	-2	1762.8
1997-04-16	0.00	0	1750.1
1997-04-17	0.00	4	1742.4
1997-04-18	5.08	2	1742.4
1997-04-19	7.62	1	1727.2
1997-04-20	7.62	2	1709.4
1997-04-21	7.62	0	1691.6
1997-04-22	7.62	0	1689.1
1997-04-23	0.00	0	1699.3
1997-04-24	5.08	0	1706.9
1997-04-25	5.08	2	1709.4
1997-04-26	12.70	1	1714.5
1997-04-27	0.00	4	1714.5
1997-04-28	0.00	2	1714.5
1997-04-29	0.00	0	1714.5
1997-04-30	7.62	0	1722.1
1997-05-01	10.16	0	1729.7
1997-05-02	5.08	-1	1739.9
1997-05-03	0.00	0	1747.5
1997-05-04	7.62	4	1750.1
1997-05-05	0.00	1	1745.0
1997-05-06	7.62	3	1742.4
1997-05-07	7.62	1	1739.9
1997-05-08	0.00	0	1729.7
1997-05-09	0.00	2	1724.7
1997-05-10	0.00	7	1694.2
1997-05-11	0.00	6	1651.0
1997-05-12	0.00	6	1638.3
1997-05-13	5.08	8	1630.7
1997-05-14	0.00	8	1623.1
1997-05-15	0.00	8	1615.4
1997-05-16	0.00	9	1607.8
1997-05-17	0.00	9	1602.7
1997-05-18	0.00	7	1595.1
1997-05-19	2.54	1	1587.5
1997-05-20	0.00	5	1582.4
1997-05-21	0.00	7	1574.8
1997-05-22	0.00	6	1516.4
1997-05-23	12.70	7	1508.8
1997-05-24	17.78	5	1501.1
1997-05-25	17.78	2	1493.5
1997-05-26	2.54	0	1485.9
1997-05-27	2.54	4	1480.8
1997-05-28	0.00	4	1473.2
1997-05-29	0.00	6	1465.6
1997-05-30	2.54	6	1458.0
1997-05-31	12.70	7	1450.3
1997-06-01	0.00	8	1442.7
1997-06-02	0.00	5	1422.4
1997-06-03	2.54	5	1402.1
1997-06-04	2.54	8	1376.7
1997-06-05	7.62	6	1338.6
1997-06-06	7.62	5	1333.5
1997-06-07	2.54	4	1320.8
1997-06-08	0.00	7	1244.6
1997-06-09	0.00	7	1204.0
1997-06-10	2.54	9	1153.2
1997-06-11	15.24	8	1135.4
1997-06-12	7.62	5	1104.9
1997-06-13	0.00	5	1082.0
1997-06-14	0.00	7	1043.9
1997-06-15	2.54	8	980.4
1997-06-16	2.54	9	922.0
1997-06-17	7.62	7	901.7
1997-06-18	0.00	9	850.9
1997-06-19	0.00	8	795.0
1997-06-20	2.54	4	777.2
1997-06-21	0.00	4	754.4
1997-06-22	0.00	7	706.1
1997-06-23	7.62	5	642.6
1997-06-24	27.94	4	609.6
1997-06-25	2.54	2	591.8
1997-06-26	0.00	7	538.5
1997-06-27	0.00	9	477.5
1997-06-28	0.00	8	421.6
1997-06-29	5.08	10	363.2
1997-06-30	7.62	5	332.7
1997-07-01	7.62	5	304.8
1997-07-02	5.08	4	261.6
1997-07-03	0.00	6	210.8
1997-07-04	0.00	7	185.4
1997-07-05	0.00	10	129.5
1997-07-06	0.00	14	71.1
1997-07-07	0.00	10	30.5
1997-07-08	2.54	10	10.2
1997-07-09	10.16	12	5.1
1997-07-10	0.00	9	0.0
1997-07-11	0.00	6	0.0
1997-07-12	2.54	6	0.0
1997-07-13	0.00	9	0.0
1997-07-14	0.00	11	0.0
1997-07-15	0.00	14	0.0
1997-07-16	0.00	14	0.0
1997-07-17	7.62	14	0.0
1997-07-18	0.00	11	0.0
1997-07-19	10.16	12	0.0
1997-07-20	0.00	11	0.0
1997-07-21	7.62	11	0.0
1997-07-22	2.54	16	0.0
1997-07-23	0.00	14	0.0
1997-07-24	2.54	12	0.0
1997-07-25	0.00	12	0.0
1997-07-26	0.00	11	0.0
1997-07-27	0.00	10	0.0
1997-07-28	0.00	14	0.0
1997-07-29	0.00	15	0.0
1997-07-30	5.08	15	0.0
1997-07-31	2.54	12	0.0
1997-08-01	0.00	14	0.0
1997-08-02	0.00	14	0.0
1997-08-03	0.00	15	0.0
1997-08-04	0.00	17	0.0
1997-08-05	7.62	18	0.0
1997-08-06	0.00	15	0.0
1997-08-07	0.00	16	0.0
1997-08-08	0.00	16	0.0
1997-08-09	0.00	10	0.0
1997-08-10	0.00	5	0.0
1997-08-11	2.54	8	0.0
1997-08-12	0.00	12	0.0
1997-08-13	0.00	12	0.0
1997-08-14	2.54	11	0.0
1997-08-15	2.54	16	0.0
1997-08-16	0.00	10	0.0
1997-08-17	0.00	8	0.0
1997-08-18	0.00	10	0.0
1997-08-19	2.54	10	0.0
1997-08-20	2.54	11	0.0
1997-08-21	0.00	14	0.0
1997-08-22	0.00	13	0.0
1997-08-23	5.08	14	0.0
1997-08-24	15.24	15	0.0
1997-08-25	0.00	8	0.0
1997-08-26	0.00	11	0.0
1997-08-27	0.00	14	0.0
1997-08-28	0.00	11	0.0
1997-08-29	0.00	10	0.0
1997-08-30	2.54	8	0.0
1997-08-31	0.00	11	0.0
1997-09-01	0.00	13	0.0
1997-09-02	10.16	14	0.0
1997-09-03	2.54	16	0.0
1997-09-04	0.00	12	0.0
1997-09-05	5.08	10	0.0
1997-09-06	7.62	11	0.0
1997-09-07	0.00	8	0.0
1997-09-08	0.00	8	0.0
1997-09-09	0.00	10	0.0
1997-09-10	0.00	10	0.0
1997-09-11	2.54	10	0.0
1997-09-12	0.00	8	0.0
1997-09-13	2.54	6	0.0
1997-09-14	0.00	7	0.0
1997-09-15	10.16	11	0.0
1997-09-16	15.24	5	0.0
1997-09-17	5.08	2	0.0
1997-09-18	2.54	5	0.0
1997-09-19	0.00	3	0.0
1997-09-20	0.00	2	0.0
1997-09-21	0.00	4	0.0
1997-09-22	2.54	5	0.0
1997-09-23	0.00	7	0.0
1997-09-24	0.00	9	0.0
1997-09-25	0.00	9	0.0
1997-09-26	2.54	10	0.0
1997-09-27	33.02	8	2.5
1997-09-28	0.00	1	7.6
1997-09-29	2.54	3	2.5
1997-09-30	0.00	6	0.0
1997-10-01	0.00	10.1	0.0
1997-10-02	0.00	10.6	0.0
1997-10-03	12.70	6.1	0.0
1997-10-04	5.08	2.6	0.0
1997-10-05	22.86	2.7	0.0
1997-10-06	0.00	0.4	12.7
1997-10-07	2.54	0.2	7.6
1997-10-08	0.00	-0.3	7.6
1997-10-09	7.62	-1.8	7.6
1997-10-10	0.00	0.3	12.7
1997-10-11	5.08	-0.8	10.2
1997-10-12	5.08	-1.7	17.8
1997-10-13	7.62	-3.9	22.9
1997-10-14	2.54	-0.7	27.9
1997-10-15	0.00	1.9	27.9
1997-10-16	0.00	2.8	27.9
1997-10-17	0.00	5.5	25.4
1997-10-18	0.00	5.4	22.9
1997-10-19	0.00	0.8	22.9
1997-10-20	0.00	0.6	22.9
1997-10-21	0.00	0	22.9
1997-10-22	2.54	0	22.9
1997-10-23	17.78	1.2	25.4
1997-10-24	0.00	-2.3	40.6
1997-10-25	0.00	-5.8	40.6
1997-10-26	0.00	-5.9	40.6
1997-10-27	0.00	0.5	40.6
1997-10-28	2.54	0.3	40.6
1997-10-29	17.78	0.1	43.2
1997-10-30	38.10	0.4	53.3
1997-10-31	27.94	0.2	76.2
1997-11-01	10.16	-0.5	99.1
1997-11-02	0.00	-2.4	109.2
1997-11-03	10.16	-4.5	109.2
1997-11-04	7.62	0.5	116.8
1997-11-05	0.00	0.4	119.4
1997-11-06	0.00	-0.1	119.4
1997-11-07	2.54	1.9	119.4
1997-11-08	0.00	0.8	119.4
1997-11-09	0.00	-4.2	119.4
1997-11-10	0.00	-5.4	119.4
1997-11-11	0.00	-6.8	119.4
1997-11-12	0.00	-8.5	119.4
1997-11-13	0.00	-7.6	119.4
1997-11-14	0.00	-7.3	124.5
1997-11-15	0.00	-9.6	127.0
1997-11-16	0.00	-9.7	127.0
1997-11-17	27.94	-6.1	127.0
1997-11-18	0.00	-3	149.9
1997-11-19	27.94	-4.2	157.5
1997-11-20	40.64	-3.9	180.3
1997-11-21	20.32	-2.5	228.6
1997-11-22	0.00	-4.1	246.4
1997-11-23	15.24	-6.9	246.4
1997-11-24	2.54	-2.6	256.5
1997-11-25	2.54	-1.3	259.1
1997-11-26	0.00	-5.4	264.2
1997-11-27	2.54	-6.7	264.2
1997-11-28	0.00	-5.7	264.2
1997-11-29	0.00	-1.6	264.2
1997-11-30	2.54	-3.3	264.2
1997-12-01	0.00	-2.7	264.2
1997-12-02	0.00	-6.5	264.2
1997-12-03	0.00	-11.6	264.2
1997-12-04	0.00	-11.8	264.2
1997-12-05	0.00	-9.8	264.2
1997-12-06	0.00	-11.6	264.2
1997-12-07	0.00	-9.6	264.2
1997-12-08	5.08	-7.7	264.2
1997-12-09	5.08	-6	264.2
1997-12-10	0.00	-8.3	269.2
1997-12-11	0.00	-11	271.8
1997-12-12	2.54	-10.2	271.8
1997-12-13	0.00	-7.8	271.8
1997-12-14	2.54	-5	271.8
1997-12-15	5.08	-0.9	271.8
1997-12-16	10.16	-3.9	279.4
1997-12-17	10.16	-0.9	281.9
1997-12-18	5.08	-3.1	294.6
1997-12-19	0.00	-8.3	302.3
1997-12-20	5.08	-10.3	302.3
1997-12-21	5.08	-6.9	307.3
1997-12-22	0.00	-7.8	315.0
1997-12-23	7.62	-12.7	315.0
1997-12-24	0.00	-10.3	325.1
1997-12-25	0.00	-10.4	325.1
1997-12-26	2.54	-11.3	325.1
1997-12-27	15.24	-7.9	327.7
1997-12-28	20.32	-8	340.4
1997-12-29	12.70	-4.8	363.2
1997-12-30	0.00	-0.1	373.4
1997-12-31	0.00	-2.3	375.9
1998-01-01	5.08	-2.3	375.9
1998-01-02	17.78	2.1	378.5
1998-01-03	7.62	-7.7	403.9
1998-01-04	5.08	-6.2	414.0
1998-01-05	2.54	-5.4	419.1
1998-01-06	0.00	-6.6	419.1
1998-01-07	12.70	-6.1	419.1
1998-01-08	0.00	-6.8	434.3
1998-01-09	0.00	-12.4	439.4
1998-01-10	0.00	-16.6	439.4
1998-01-11	0.00	-21.3	439.4
1998-01-12	0.00	-26.3	439.4
1998-01-13	33.02	-15.2	444.5
1998-01-14	7.62	-5.1	469.9
1998-01-15	2.54	-3.9	480.1
1998-01-16	2.54	-5.2	482.6
1998-01-17	10.16	-6.4	485.1
1998-01-18	0.00	-3	500.4
1998-01-19	12.70	-3.7	502.9
1998-01-20	15.24	-3.6	508.0
1998-01-21	10.16	-5	525.8
1998-01-22	12.70	-6.4	535.9
1998-01-23	10.16	-6.8	551.2
1998-01-24	5.08	-5.3	561.3
1998-01-25	12.70	-2.4	569.0
1998-01-26	7.62	-4	581.7
1998-01-27	17.78	-1.7	589.3
1998-01-28	2.54	-2.6	612.1
1998-01-29	2.54	-6.3	614.7
1998-01-30	5.08	-2.6	617.2
1998-01-31	2.54	-2.3	622.3
1998-02-01	0.00	-7.6	624.8
1998-02-02	0.00	-8.3	624.8
1998-02-03	0.00	-6.4	624.8
1998-02-04	0.00	-1.4	624.8
1998-02-05	0.00	0	624.8
1998-02-06	0.00	-3.2	624.8
1998-02-07	2.54	-2.2	624.8
1998-02-08	10.16	-0.7	627.4
1998-02-09	5.08	-1.9	637.5
1998-02-10	2.54	-4.2	645.2
1998-02-11	2.54	-7.3	647.7
1998-02-12	7.62	-4.3	650.2
1998-02-13	17.78	-3.9	657.9
1998-02-14	0.00	-3.5	675.6
1998-02-15	0.00	-6.8	675.6
1998-02-16	0.00	-3	675.6
1998-02-17	0.00	-5.5	678.2
1998-02-18	2.54	-5.6	678.2
1998-02-19	0.00	-5.4	680.7
1998-02-20	0.00	-4.7	680.7
1998-02-21	2.54	-3.2	683.3
1998-02-22	2.54	-2.1	685.8
1998-02-23	0.00	-5.2	690.9
1998-02-24	0.00	-6.9	696.0
1998-02-25	10.16	-7.9	698.5
1998-02-26	7.62	-9.2	701.0
1998-02-27	0.00	-8.6	706.1
1998-02-28	0.00	-10.1	706.1
1998-03-01	2.54	-10.1	706.1
1998-03-02	10.16	-4.8	706.1
1998-03-03	5.08	-0.4	713.7
1998-03-04	2.54	-5.3	723.9
1998-03-05	0.00	-7.9	729.0
1998-03-06	0.00	-10.6	731.5
1998-03-07	0.00	-11.8	731.5
1998-03-08	10.16	-13.9	731.5
1998-03-09	17.78	-8.5	744.2
1998-03-10	7.62	-4.4	762.0
1998-03-11	5.08	-2.5	774.7
1998-03-12	5.08	-1.3	779.8
1998-03-13	2.54	-2	779.8
1998-03-14	0.00	1.3	779.8
1998-03-15	0.00	1.8	779.8
1998-03-16	5.08	1.3	782.3
1998-03-17	5.08	-1.8	789.9
1998-03-18	0.00	-5.7	800.1
1998-03-19	0.00	-8.6	802.6
1998-03-20	2.54	-6.7	805.2
1998-03-21	7.62	-1.6	805.2
1998-03-22	17.78	1.5	807.7
1998-03-23	12.70	2.1	807.7
1998-03-24	0.00	1.7	810.3
1998-03-25	5.08	0.8	810.3
1998-03-26	2.54	0.3	820.4
1998-03-27	2.54	-1.9	830.6
1998-03-28	2.54	-6	843.3
1998-03-29	0.00	-7.2	848.4
1998-03-30	0.00	-5.4	853.4
1998-03-31	2.54	-4.3	856.0
1998-04-01	0.00	-1	856.0
1998-04-02	2.54	0.8	856.0
1998-04-03	0.00	2	856.0
1998-04-04	7.62	1.7	853.4
1998-04-05	0.00	0.7	853.4
1998-04-06	5.08	-0.7	850.9
1998-04-07	7.62	-0.7	856.0
1998-04-08	2.54	-1.4	861.1
1998-04-09	2.54	-2.8	868.7
1998-04-10	0.00	-1.8	868.7
1998-04-11	0.00	0	873.8
1998-04-12	2.54	0.5	873.8
1998-04-13	2.54	-4	876.3
1998-04-14	2.54	-3	878.8
1998-04-15	0.00	-2.7	878.8
1998-04-16	17.78	-1.1	878.8
1998-04-17	5.08	-1.8	896.6
1998-04-18	2.54	-2.4	899.2
1998-04-19	0.00	-0.5	896.6
1998-04-20	0.00	0.7	894.1
1998-04-21	0.00	2	891.5
1998-04-22	0.00	4.9	881.4
1998-04-23	0.00	7.3	863.6
1998-04-24	7.62	7.8	828.0
1998-04-25	2.54	-0.1	815.3
1998-04-26	0.00	-0.8	815.3
1998-04-27	0.00	1.2	815.3
1998-04-28	0.00	3.2	805.2
1998-04-29	2.54	6.2	789.9
1998-04-30	0.00	6.4	779.8
1998-05-01	0.00	6.9	767.1
1998-05-02	0.00	6.9	756.9
1998-05-03	0.00	9.4	746.8
1998-05-04	2.54	7.8	736.6
1998-05-05	0.00	6.5	723.9
1998-05-06	0.00	7.7	706.1
1998-05-07	0.00	7.7	683.3
1998-05-08	0.00	8	660.4
1998-05-09	2.54	8	640.1
1998-05-10	0.00	6.7	617.2
1998-05-11	0.00	4.7	596.9
1998-05-12	0.00	4.7	574.0
1998-05-13	10.16	6.6	546.1
1998-05-14	7.62	4.5	533.4
1998-05-15	0.00	1.7	513.1
1998-05-16	2.54	-0.2	508.0
1998-05-17	33.02	3.7	487.7
1998-05-18	10.16	1.2	502.9
1998-05-19	5.08	0.3	502.9
1998-05-20	2.54	4.2	485.1
1998-05-21	15.24	7.2	457.2
1998-05-22	7.62	4	459.7
1998-05-23	0.00	2.2	459.7
1998-05-24	7.62	3.8	436.9
1998-05-25	15.24	4.3	419.1
1998-05-26	22.86	8.3	388.6
1998-05-27	5.08	8.7	358.1
1998-05-28	2.54	1	340.4
1998-05-29	7.62	4.1	304.8
1998-05-30	7.62	5.9	269.2
1998-05-31	2.54	2.7	254.0
1998-06-01	5.08	6.3	213.4
1998-06-02	0.00	5.9	190.5
1998-06-03	0.00	2.9	170.2
1998-06-04	0.00	3.6	152.4
1998-06-05	7.62	4.6	129.5
1998-06-06	10.16	5.6	104.1
1998-06-07	2.54	5.4	81.3
1998-06-08	2.54	4.4	66.0
1998-06-09	2.54	3.7	48.3
1998-06-10	7.62	7.6	12.7
1998-06-11	2.54	7	5.1
1998-06-12	5.08	8.3	0.0
1998-06-13	10.16	8.8	0.0
1998-06-14	0.00	6.4	0.0
1998-06-15	43.18	6	0.0
1998-06-16	2.54	3.9	0.0
1998-06-17	0.00	3.2	0.0
1998-06-18	7.62	6.6	0.0
1998-06-19	12.70	8.4	0.0
1998-06-20	0.00	4.8	0.0
1998-06-21	2.54	6.8	0.0
1998-06-22	0.00	9.6	0.0
1998-06-23	2.54	10.5	0.0
1998-06-24	7.62	8.1	0.0
1998-06-25	5.08	9.2	0.0
1998-06-26	7.62	7.4	0.0
1998-06-27	12.70	3.8	2.5
1998-06-28	2.54	4.3	0.0
1998-06-29	0.00	8.2	0.0
1998-06-30	2.54	10.9	0.0
1998-07-01	0.00	14.2	0.0
1998-07-02	2.54	12.1	0.0
1998-07-03	7.62	14.2	0.0
1998-07-04	10.16	12.8	0.0
1998-07-05	2.54	12.3	0.0
1998-07-06	0.00	10.4	0.0
1998-07-07	0.00	12.1	0.0
1998-07-08	2.54	14.8	0.0
1998-07-09	10.16	14.9	0.0
1998-07-10	22.86	17	0.0
1998-07-11	5.08	14.2	0.0
1998-07-12	0.00	11.4	0.0
1998-07-13	0.00	12.1	0.0
1998-07-14	0.00	12.5	0.0
1998-07-15	2.54	13.4	0.0
1998-07-16	0.00	16	0.0
1998-07-17	0.00	16.6	0.0
1998-07-18	0.00	18.2	0.0
1998-07-19	0.00	17.4	0.0
1998-07-20	0.00	16.7	0.0
1998-07-21	0.00	14	0.0
1998-07-22	0.00	14.4	0.0
1998-07-23	2.54	15.5	0.0
1998-07-24	5.08	16.8	0.0
1998-07-25	0.00	14.4	0.0
1998-07-26	2.54	16.6	0.0
1998-07-27	0.00	18.8	0.0
1998-07-28	53.34	18.8	0.0
1998-07-29	33.02	14.3	0.0
1998-07-30	0.00	13.3	0.0
1998-07-31	12.70	14.5	0.0
1998-08-01	7.62	14.1	0.0
1998-08-02	0.00	10.5	0.0
1998-08-03	2.54	12	0.0
1998-08-04	0.00	14.4	0.0
1998-08-05	0.00	16.6	0.0
1998-08-06	2.54	18.8	0.0
1998-08-07	0.00	17.2	0.0
1998-08-08	0.00	14.1	0.0
1998-08-09	0.00	12.4	0.0
1998-08-10	0.00	15.1	0.0
1998-08-11	0.00	16.1	0.0
1998-08-12	0.00	15.5	0.0
1998-08-13	0.00	15.5	0.0
1998-08-14	0.00	16	0.0
1998-08-15	0.00	16.5	0.0
1998-08-16	0.00	14.8	0.0
1998-08-17	0.00	11.2	0.0
1998-08-18	0.00	8.7	0.0
1998-08-19	0.00	7.7	0.0
1998-08-20	2.54	8.2	0.0
1998-08-21	0.00	13.9	0.0
1998-08-22	2.54	14.1	0.0
1998-08-23	2.54	11.5	0.0
1998-08-24	0.00	10.8	0.0
1998-08-25	0.00	8	0.0
1998-08-26	0.00	10.9	0.0
1998-08-27	0.00	10.9	0.0
1998-08-28	0.00	11.3	0.0
1998-08-29	2.54	14.1	0.0
1998-08-30	0.00	16.4	0.0
1998-08-31	0.00	14.7	0.0
1998-09-01	0.00	15.4	0.0
1998-09-02	0.00	16.6	0.0
1998-09-03	0.00	16.5	0.0
1998-09-04	0.00	15.9	0.0
1998-09-05	0.00	16.9	0.0
1998-09-06	0.00	17.4	0.0
1998-09-07	7.62	17.2	0.0
1998-09-08	2.54	15.7	0.0
1998-09-09	7.62	13.4	0.0
1998-09-10	0.00	11.3	0.0
1998-09-11	0.00	10.1	0.0
1998-09-12	0.00	9.9	0.0
1998-09-13	0.00	10	0.0
1998-09-14	0.00	10.8	0.0
1998-09-15	0.00	12	0.0
1998-09-16	0.00	14	0.0
1998-09-17	2.54	12.8	0.0
1998-09-18	0.00	14.2	0.0
1998-09-19	0.00	8.5	0.0
1998-09-20	0.00	4.9	0.0
1998-09-21	0.00	4.6	0.0
1998-09-22	2.54	5	0.0
1998-09-23	0.00	6.7	0.0
1998-09-24	5.08	8.7	0.0
1998-09-25	17.78	9.5	0.0
1998-09-26	0.00	5.4	0.0
1998-09-27	0.00	4.7	0.0
1998-09-28	2.54	5.9	0.0
1998-09-29	0.00	7.2	0.0
1998-09-30	0.00	7.4	0.0
1998-10-01	2.54	7.6	0.0
1998-10-02	2.54	10	0.0
1998-10-03	0.00	3.1	0.0
1998-10-04	0.00	0.8	0.0
1998-10-05	0.00	0	0.0
1998-10-06	0.00	1.1	0.0
1998-10-07	2.54	4.1	0.0
1998-10-08	0.00	7.8	0.0
1998-10-09	0.00	6.2	0.0
1998-10-10	2.54	3.5	0.0
1998-10-11	0.00	1.2	0.0
1998-10-12	0.00	1.6	0.0
1998-10-13	2.54	6	0.0
1998-10-14	2.54	5.2	0.0
1998-10-15	0.00	2.3	0.0
1998-10-16	0.00	-0.6	2.5
1998-10-17	10.16	-2.5	2.5
1998-10-18	0.00	-1.7	10.2
1998-10-19	2.54	0	10.2
1998-10-20	0.00	-0.9	10.2
1998-10-21	2.54	0.9	12.7
1998-10-22	2.54	4.3	12.7
1998-10-23	0.00	5.8	12.7
1998-10-24	0.00	4.5	7.6
1998-10-25	0.00	3.4	5.1
1998-10-26	0.00	3.4	2.5
1998-10-27	0.00	3	2.5
1998-10-28	0.00	5.6	0.0
1998-10-29	0.00	2.2	0.0
1998-10-30	0.00	-1.5	2.5
1998-10-31	0.00	-2.7	7.6
1998-11-01	0.00	1.6	7.6
1998-11-02	0.00	0.4	7.6
1998-11-03	0.00	0.2	7.6
1998-11-04	0.00	-0.6	7.6
1998-11-05	2.54	-0.9	7.6
1998-11-06	0.00	0.6	10.2
1998-11-07	0.00	-1.9	10.2
1998-11-08	7.62	-3.2	10.2
1998-11-09	0.00	-4.4	22.9
1998-11-10	7.62	-7.4	22.9
1998-11-11	2.54	-5	27.9
1998-11-12	2.54	-3.2	30.5
1998-11-13	81.28	-1.1	33.0
1998-11-14	25.40	1.5	109.2
1998-11-15	7.62	1.8	127.0
